MQRCCF_ACTION_VALUE_ERROR;3091;0C13;RC3091;Action value not valid.;The value specified for Action is not valid. There is only one valid value.;Specify MQACT_FORCE_REMOVE as the value of the Action parameter.;;
MQRC_LOGGER_STATUS;2411;096B;RC2411;This condition is detected when a logger event occurs.;MQCC_WARNING;None. This reason code is only used to identify the corresponding event message.;
MQRC_LOOPING_PUBLICATION;2541;09ED;RC2541;A Distributed Pub/Sub topology has been configured with a combination of Pub/Sub clusters and Pub/Sub Hierarchies such that some, or all, of the queue managers have been connected in a loop. A looping publication has been detected and put onto the dead-letter queue.;MQCC_FAILED;Examine the hierarchy and correct the loop.;
MQRC_MATCH_OPTIONS_ERROR;2247;08C7;RC2247;An MQGET call was issued, but the value of the MatchOptions field in the GetMsgOpts parameter is not valid, for one of the following reasons: An undefined option is specified. All of the following are true: MQGMO_LOGICAL_ORDER is specified. There is a current message group or logical message for the queue handle. Neither MQGMO_BROWSE_MSG_UNDER_CURSOR nor MQGMO_MSG_UNDER_CURSOR is specified. One or more of the MQMO_* options is specified. The values of the fields in the MsgDesc parameter corresponding to the MQMO_* options specified, differ from the values of those fields in the MQMD for the message to be returned next. On z/OS®, one or more of the options specified is not valid for the index type of the queue.;This reason code occurs in the following environments: AIX®, HP-UX, z/OS, i5/OS®, Solaris, Windows, plus WebSphere® MQ clients connected to these systems.;MQCC_FAILED;Ensure that only valid options are specified for the field.;
MQRC_MAX_CONNS_LIMIT_REACHED;2025;07E9;RC2025;The MQCONN or MQCONNX call was rejected because the maximum number of concurrent connections has been exceeded. On z/OS®, connection limits are applicable only to TSO and batch requests. The limits are determined by the customer using the following parameters of the CSQ6SYSP macro: For TSO: IDFORE For batch: IDBACK For more information, see the Task 17: Tailor your system parameter module . On HP OpenVMS, i5/OS®, Compaq NonStop Kernel, UNIX systems, and Windows, this reason code can also occur on the MQOPEN call. When using Java applications, a limit to the number of concurrent connections may be defined by the connection manager.;For more information, see the Task 17: Tailor your system parameter module .;MQCC_FAILED;Either increase the size of the appropriate parameter value, or reduce the number of concurrent connections.;
MQRC_MAX_MSG_LENGTH_ERROR;2485;09B5;RC2485;An MQCB call was made with an Operation of MQOP_REGISTER with an incorrect value for the MaxMsgLength field of the MQCBD.;MQCC_FAILED;Ensure that the MaxMsgLength are specified correctly.;
MQRC_MDE_ERROR;2248;08C8;RC2248;An MQPUT or MQPUT1 call was issued, but the message data contains an MQMDE structure that is not valid. Possible errors include the following: The StrucId field is not MQMDE_STRUC_ID. The Version field is not MQMDE_VERSION_2. The StrucLength field is not MQMDE_LENGTH_2. The CodedCharSetId field is zero, or a negative value that is not valid. The BufferLength parameter of the call has a value that is too small to accommodate the structure (the structure extends beyond the end of the message).;This reason code occurs in the following environments: AIX®, HP-UX, z/OS®, i5/OS®, Solaris, Windows, plus WebSphere® MQ clients connected to these systems.;MQCC_FAILED;Check that the fields in the structure are set correctly. Ensure that the application sets the CodedCharSetId field to a valid value (note: MQCCSI_DEFAULT, MQCCSI_EMBEDDED, MQCCSI_Q_MGR, and MQCCSI_UNDEFINED are not valid in this field).;
MQRC_MD_ERROR;2026;07EA;RC2026;The MQMD structure is not valid, for one of the following reasons: The StrucId field is not MQMD_STRUC_ID. The Version field specifies a value that is not valid or not supported. The parameter pointer is not valid. (It is not always possible to detect parameter pointers that are not valid; if not detected, unpredictable results occur.) The queue manager cannot copy the changed structure to application storage, even though the call is successful. This can occur, for example, if the pointer points to read-only storage.;MQCC_FAILED;Ensure that input fields in the MQMD structure are set correctly.;
MQRC_MHBO_ERROR;2501;09C5;RC2501;On an MQMHBUF call, the message handle to buffer options structure MQMHBO is not valid, for one of the following reasons: The StrucId field is not MQMHBO_STRUC_ID. The Version field specifies a value that is not valid or not supported. The parameter pointer is not valid. (It is not always possible to detect parameter pointers that are not valid; if not detected, unpredictable results occur.);MQCC_FAILED;Ensure that input fields in the MQMHBO structure are set correctly.;
MQRC_MISSING_REPLY_TO_Q;2027;07EB;RC2027;On an MQPUT or MQPUT1 call, the ReplyToQ field in the message descriptor MQMD is blank, but one or both of the following is true: A reply was requested (that is, MQMT_REQUEST was specified in the MsgType field of the message descriptor). A report message was requested in the Report field of the message descriptor.;MQCC_FAILED;Specify the name of the queue to which the reply message or report message is to be sent.;
MQRC_MISSING_WIH;2332;091C;RC2332;An MQPUT or MQPUT1 call was issued to put a message on a queue whose IndexType attribute had the value MQIT_MSG_TOKEN, but the Format field in the MQMD was not MQFMT_WORK_INFO_HEADER. This error occurs only when the message arrives at the destination queue manager.;This reason code occurs only on z/OS®.;MQCC_FAILED;Modify the application to ensure that it places an MQWIH structure at the start of the message data, and sets the Format field in the MQMD to MQFMT_WORK_INFO_HEADER. Alternatively, change the ApplType attribute of the process definition used by the destination queue to be MQAT_WLM, and specify the required service name and service step name in its EnvData attribute.;
MQRC_MIXED_CONTENT_NOT_ALLOWED;2498;09C2;RC2498;An attempt was made to set a property with mixed content. For example, if an application set the property “x.y” and then attempted to set the property “x.y.z it is unclear whether in the property name hierarchy “y” contains a value or another logical grouping. Such a hierarchy would be “mixed content” and this is not supported. Setting a property which would cause mixed content is not allowed. A hierarchy within a property name is created using the “.” character (U+002E).;MQCC_FAILED;Valid property names are described in the WebSphere MQ documentation. Change the property name hierarchy so that it no longer contains mixed content before re-issuing the call.;
MQRC_MODULE_ENTRY_NOT_FOUND;2497;09C1;RC2497;An MQCB call was made with an Operation of MQOP_REGISTER and the CallbackName identifies a function name which can’t be found in the specified library.;MQCC_FAILED;Ensure that the CallbackName value is specified correctly.;
MQRC_MODULE_INVALID;2496;09C0;RC2496;An MQCB call was made with an Operation of MQOP_REGISTER, specifying a CallbackName which is not a valid load module.;MQCC_FAILED;Ensure that the CallbackName value is specified correctly.;
MQRC_MODULE_NOT_FOUND;2495;09BF;RC2495;A native shared library could not be loaded.;MQCC_FAILED;This problem could be caused by either of the two following reasons:;
MQRC_MSG_FLAGS_ERROR;2249;08C9;RC2249;An MQPUT or MQPUT1 call was issued, but the MsgFlags field in the message descriptor MQMD contains one or more message flags that are not recognized by the local queue manager. The message flags that cause this reason code to be returned depend on the destination of the message; see the description of REPORT in the WebSphere MQ Application Programming Reference for more details.;This reason code can also occur in the Feedback field in the MQMD of a report message, or in the Reason field in the MQDLH structure of a message on the dead-letter queue; in both cases it indicates that the destination queue manager does not support one or more of the message flags specified by the sender of the message.;This reason code occurs in the following environments: AIX®, HP-UX, z/OS®, i5/OS®, Solaris, Windows, plus WebSphere® MQ clients connected to these systems.;MQCC_FAILED;Do the following: Ensure that the MsgFlags field in the message descriptor is initialized with a value when the message descriptor is declared, or is assigned a value prior to the MQPUT or MQPUT1 call. Specify MQMF_NONE if no message flags are needed. Ensure that the message flags specified are valid; see the MsgFlags field described in the description of MQMD in the WebSphere MQ Application Programming Reference for valid message flags. If multiple message flags are being set by adding the individual message flags together, ensure that the same message flag is not added twice. On z/OS, ensure that the message flags specified are valid for the index type of the queue; see the description of the MsgFlags field in MQMD for further details.;
MQRC_MSG_HANDLE_COPY_FAILURE;2532;09E4;RC2532;An MQGET call was issued specifying a valid MsgHandle in which to retrieve any properties of the message. After the message had been removed from the queue the application could not allocate enough storage for the properties of the message. The message data is available to the application but the properties are not. Check the queue manager error logs for more information about how much storage was required.;MQCC_WARNING;Raise the memory limit of the application to allow it store the properties.;
MQRC_MSG_HANDLE_IN_USE;2499;09C3;RC2499;A message property call was called (MQCRTMH, MQDLTMH, MQSETMP, MQINQMP, MQDLTMP or MQMHBUF) specifying a message handle that is already in use on another API call. A message handle may only be used on one call at a time.;Concurrent use of a message handle can arise, for example, when an application uses multiple threads.;MQCC_FAILED;Ensure that the message handle cannot be used while another call is in progress.;
MQRC_MSG_ID_ERROR;2206;089E;RC2206;An MQGET call was issued to retrieve a message using the message identifier as a selection criterion, but the call failed because selection by message identifier is not supported on this queue. On z/OS®, the queue is a shared queue, but the IndexType queue attribute does not have an appropriate value: If selection is by message identifier alone, IndexType must have the value MQIT_MSG_ID. If selection is by message identifier and correlation identifier combined, IndexType must have the value MQIT_MSG_ID or MQIT_CORREL_ID. On Compaq NonStop Kernel, a key file is required but has not been defined.;MQCC_FAILED;Do one of the following: Modify the application so that it does not use selection by message identifier: set the MsgId field to MQMI_NONE and do not specify MQMO_MATCH_MSG_ID in MQGMO. On z/OS, change the IndexType queue attribute to MQIT_MSG_ID. On Compaq NonStop Kernel, define a key file.;
MQRC_MSG_NOT_ALLOWED_IN_GROUP;2417;0971;RC2417;An MQPUT or MQPUT1 call was issued to put a message in a group but it is not valid to put such a message in a group. An example of an invalid message is a PCF message where the Type is MQCFT_TRACE_ROUTE.;You cannot use grouped or segmented messages with Publish/Subscribe.;MQCC_FAILED;Remove the invalid message from the group.;
MQRC_MSG_NOT_MATCHED;2363;093B;RC2363;This reason code occurs only in the Reason field in an MQDLH structure, or in the Feedback field in the MQMD of a report message.;While performing Point-to-Point messaging, JMS encountered a message matching none of the selectors of ConnectionConsumers monitoring the queue. To maintain performance, the message was processed as specified by the disposition options in the Report field in the MQMD of the message.;If the Report field specifies one of the MQRO_EXCEPTION_* options, this reason code appears in the Feedback field of the report message. If the Report field specifies MQRO_DEAD_LETTER_Q, or the disposition report options are left as default, this reason code appears in the Reason field of the MQDLH.;None;To correct this, ensure that the ConnectionConsumers monitoring the queue provide a complete set of selectors. Alternatively, set the QueueConnectionFactory to retain messages.;
MQRC_MSG_SEQ_NUMBER_ERROR;2250;08CA;RC2250;An MQGET, MQPUT, or MQPUT1 call was issued, but the value of the MsgSeqNumber field in the MQMD or MQMDE structure is less than one or greater than 999 999 999.;This error can also occur on the MQPUT call if the MsgSeqNumber field would have become greater than 999 999 999 as a result of the call.;This reason code occurs in the following environments: AIX®, HP-UX, z/OS®, i5/OS®, Solaris, Windows, plus WebSphere® MQ clients connected to these systems.;MQCC_FAILED;Specify a value in the range 1 through 999 999 999. Do not attempt to create a message group containing more than 999 999 999 messages.;
MQRC_MSG_TOKEN_ERROR;2331;091B;RC2331;An MQGET call was issued to retrieve a message using the message token as a selection criterion, but the options specified are not valid, because MQMO_MATCH_MSG_TOKEN was specified with either MQGMO_WAIT or MQGMO_SET_SIGNAL.;This reason code occurs only on z/OS®.;MQCC_FAILED;Remove the MQMO_MATCH_MSG_TOKEN option from the MQGET call.;
MQRC_MSG_TOO_BIG_FOR_CHANNEL;2218;08AA;RC2218;A message was put to a remote queue, but the message is larger than the maximum message length allowed by the channel. This reason code is returned in the Feedback field in the message descriptor of a report message. On z/OS®, this return code is issued only if you are not using CICS® for distributed queuing. Otherwise, MQRC_MSG_TOO_BIG_FOR_Q_MGR is issued.;MQCC_FAILED;Check the channel definitions. Increase the maximum message length that the channel can accept, or break the message into several smaller messages.;
MQRC_MSG_TOO_BIG_FOR_Q;2030;07EE;RC2030;An MQPUT or MQPUT1 call was issued to put a message on a queue, but the message was too long for the queue and MQMF_SEGMENTATION_ALLOWED was not specified in the MsgFlags field in MQMD. If segmentation is not allowed, the length of the message cannot exceed the lesser of the queue MaxMsgLength attribute and queue-manager MaxMsgLength attribute. On z/OS®, the queue manager does not support the segmentation of messages; if MQMF_SEGMENTATION_ALLOWED is specified, it is accepted but ignored.;This reason code can also occur when MQMF_SEGMENTATION_ALLOWED is specified, but the nature of the data present in the message prevents the queue manager splitting it into segments that are small enough to place on the queue: For a user-defined format, the smallest segment that the queue manager can create is 16 bytes. For a built-in format, the smallest segment that the queue manager can create depends on the particular format, but is greater than 16 bytes in all cases other than MQFMT_STRING (for MQFMT_STRING the minimum segment size is 16 bytes).;MQRC_MSG_TOO_BIG_FOR_Q can also occur in the Feedback field in the message descriptor of a report message; in this case it indicates that the error was encountered by a message channel agent when it attempted to put the message on a remote queue.;MQCC_FAILED;Check whether the BufferLength parameter is specified correctly; if it is, do one of the following: Increase the value of the queue’s MaxMsgLength attribute; the queue-manager’s MaxMsgLength attribute may also need increasing. Break the message into several smaller messages. Specify MQMF_SEGMENTATION_ALLOWED in the MsgFlags field in MQMD; this will allow the queue manager to break the message into segments.;
MQRC_MSG_TOO_BIG_FOR_Q_MGR;2031;07EF;RC2031;An MQPUT or MQPUT1 call was issued to put a message on a queue, but the message was too long for the queue manager and MQMF_SEGMENTATION_ALLOWED was not specified in the MsgFlags field in MQMD. If segmentation is not allowed, the length of the message cannot exceed the lesser of the queue-manager MaxMsgLength attribute and queue MaxMsgLength attribute.;This reason code can also occur when MQMF_SEGMENTATION_ALLOWED is specified, but the nature of the data present in the message prevents the queue manager splitting it into segments that are small enough for the queue-manager limit: For a user-defined format, the smallest segment that the queue manager can create is 16 bytes. For a built-in format, the smallest segment that the queue manager can create depends on the particular format, but is greater than 16 bytes in all cases other than MQFMT_STRING (for MQFMT_STRING the minimum segment size is 16 bytes).;MQRC_MSG_TOO_BIG_FOR_Q_MGR can also occur in the Feedback field in the message descriptor of a report message; in this case it indicates that the error was encountered by a message channel agent when it attempted to put the message on a remote queue.;This reason also occurs if a channel, through which the message is to pass, has restricted the maximum message length to a value that is actually less than that supported by the queue manager, and the message length is greater than this value. On z/OS®, this return code is issued only if you are using CICS® for distributed queuing. Otherwise, MQRC_MSG_TOO_BIG_FOR_CHANNEL is issued.;MQCC_FAILED;Check whether the BufferLength parameter is specified correctly; if it is, do one of the following: Increase the value of the queue-manager’s MaxMsgLength attribute; the queue’s MaxMsgLength attribute may also need increasing. Break the message into several smaller messages. Specify MQMF_SEGMENTATION_ALLOWED in the MsgFlags field in MQMD; this will allow the queue manager to break the message into segments. Check the channel definitions.;
MQRC_MSG_TYPE_ERROR;2029;07ED;RC2029;Either: On an MQPUT or MQPUT1 call, the value specified for the MsgType field in the message descriptor (MQMD) is not valid. A message processing program received a message that does not have the expected message type. For example, if the WebSphere® MQ command server receives a message which is not a request message (MQMT_REQUEST) then it rejects the request with this reason code.;MQCC_FAILED;Specify a valid value for the MsgType field. In the case where a request is rejected by a message processing program, refer to the documentation for that program for details of the message types that it supports.;
MQRC_MULTIPLE_INSTANCE_ERROR;2301;08FD;RC2301;The Selector parameter specifies a system selector (one of the MQIASY_* values), but the value of the ItemIndex parameter is not MQIND_NONE. Only one instance of each system selector can exist in the bag.;MQCC_FAILED;Specify MQIND_NONE for the ItemIndex parameter.;
MQRC_MULTIPLE_REASONS;2136;0858;RC2136;An MQOPEN, MQPUT or MQPUT1 call was issued to open a distribution list or put a message to a distribution list, but the result of the call was not the same for all of the destinations in the list. One of the following applies: The call succeeded for some of the destinations but not others. The completion code is MQCC_WARNING in this case. The call failed for all of the destinations, but for differing reasons. The completion code is MQCC_FAILED in this case.;This reason code occurs in the following environments: AIX®, HP-UX, i5/OS®, Solaris, Windows, plus WebSphere® MQ clients connected to these systems.;MQCC_WARNING or MQCC_FAILED;Examine the MQRR response records to identify the destinations for which the call failed, and the reason for the failure. Ensure that sufficient response records are provided by the application on the call to enable the error(s) to be determined. For the MQPUT1 call, the response records must be specified using the MQOD structure, and not the MQPMO structure.;
MQRC_NAME_IN_USE;2201;0899;RC2201;An MQOPEN call was issued to create a dynamic queue, but a queue with the same name as the dynamic queue already exists. The existing queue is one that is logically deleted, but for which there are still one or more open handles. For more information, see the description of MQCLOSE in the WebSphere MQ Application Programming Reference.;This reason code occurs only on z/OS®.;MQCC_FAILED;Either ensure that all handles for the previous dynamic queue are closed, or ensure that the name of the new queue is unique; see the description for reason code MQRC_OBJECT_ALREADY_EXISTS.;
MQRC_NAME_NOT_VALID_FOR_TYPE;2194;0892;RC2194;An MQOPEN call was issued to open the queue manager definition, but the ObjectName field in the ObjDesc parameter is not blank.;MQCC_FAILED;Ensure that the ObjectName field is set to blanks.;
MQRC_NEGATIVE_LENGTH;6117;17E5;RC6117;A negative length has been supplied where a zero or positive length is required.;This reason code occurs in the WebSphere® MQ C++ environment.;MQCC_FAILED;;
MQRC_NEGATIVE_OFFSET;6118;17E6;RC6118;A negative offset has been supplied where a zero or positive offset is required.;This reason code occurs in the WebSphere® MQ C++ environment.;MQCC_FAILED;;
MQRC_NESTED_BAG_NOT_SUPPORTED;2325;0915;RC2325;A bag that is input to the call contains nested bags. Nested bags are supported only for bags that are output from the call.;MQCC_FAILED;Use a different bag as input to the call.;
MQRC_NESTED_SELECTOR_ERROR;2419;0973;RC2419;An mqAddBag call was issued, but the bag to be nested contained a data item with an inconsistent selector. This reason only occurs if the bag into which the nested bag was to be added was created with the MQCBO_CHECK_SELECTORS option.;MQCC_FAILED;Ensure that all data items within the bag to be nested have selectors that are consistent with the data type implied by the item.;
MQRC_NEXT_OFFSET_ERROR;2358;0936;RC2358;An MQXCLWLN call was issued from a cluster workload exit to obtain the address of the next record in the chain, but the offset specified by the NextOffset parameter is not valid. NextOffset must be the value of one of the following fields: ChannelDefOffset field in MQWDR ClusterRecOffset field in MQWDR ClusterRecOffset field in MQWQR ClusterRecOffset field in MQWCR;MQCC_FAILED;Ensure that the value specified for the NextOffset parameter is the value of one of the fields listed above.;
MQRC_NEXT_RECORD_ERROR;2361;0939;RC2361;An MQXCLWLN call was issued from a cluster workload exit to obtain the address of the next record in the chain, but the address specified for the NextRecord parameter is either null, not valid, or the address of read-only storage. (It is not always possible to detect parameter pointers that are not valid; if not detected, unpredictable results occur.);MQCC_FAILED;Specify a valid address for the NextRecord parameter.;
MQRC_NONE;0;0000;RC0;The call completed normally. The completion code (CompCode) is MQCC_OK.;MQCC_OK;None.;
MQRC_NOT_AUTHORIZED;2035;07F3;RC2035;The user is not authorized to perform the operation attempted: On an MQCONN or MQCONNX call, the user is not authorized to connect to the queue manager. On z/OS®, for CICS® applications, MQRC_CONNECTION_NOT_AUTHORIZED is issued instead. On an MQOPEN or MQPUT1 call, the user is not authorized to open the object for the option(s) specified. On z/OS, if the object being opened is a model queue, this reason also arises if the user is not authorized to create a dynamic queue with the required name. On an MQCLOSE call, the user is not authorized to delete the object, which is a permanent dynamic queue, and the Hobj parameter specified on the MQCLOSE call is not the handle returned by the MQOPEN call that created the queue. On a command, the user is not authorized to issue the command, or to access the object it specifies.;This reason code can also occur in the Feedback field in the message descriptor of a report message; in this case it indicates that the error was encountered by a message channel agent when it attempted to put the message on a remote queue.;MQCC_FAILED;Ensure that the correct queue manager or object was specified, and that appropriate authority exists.;
MQRC_NOT_CONNECTED;6124;17EC;RC6124;A method failed because a required connection to a queue manager was not available, and a connection cannot be established implicitly because the IMQ_IMPL_CONN flag of the ImqQueueManager behavior class attribute is FALSE.;This reason code occurs in the WebSphere® MQ C++ environment.;MQCC_FAILED;Establish a connection to a queue manager and retry.;
MQRC_NOT_CONVERTED;2119;0847;RC2119;An MQGET call was issued with the MQGMO_CONVERT option specified in the GetMsgOpts parameter, but an error occurred during conversion of the data in the message. The message data is returned unconverted, the values of the CodedCharSetId and Encoding fields in the MsgDesc parameter are set to those of the message returned, and the call completes with MQCC_WARNING.;If the message consists of several parts, each of which is described by its own CodedCharSetId and Encoding fields (for example, a message with format name MQFMT_DEAD_LETTER_HEADER), some parts may be converted and other parts not converted. However, the values returned in the various CodedCharSetId and Encoding fields always correctly describe the relevant message data.;This error may also indicate that a parameter to the data-conversion service is not supported.;MQCC_WARNING;Check that the message data is correctly described by the Format, CodedCharSetId and Encoding parameters that were specified when the message was put. Also check that these values, and the CodedCharSetId and Encoding specified in the MsgDesc parameter on the MQGET call, are supported for queue-manager conversion. If the required conversion is not supported, conversion must be carried out by the application.;
MQRC_NOT_OPEN;6125;17ED;RC6125;A method failed because an object was not open, and opening cannot be accomplished implicitly because the IMQ_IMPL_OPEN flag of the ImqObject behavior class attribute is FALSE.;This reason code occurs in the WebSphere® MQ C++ environment.;MQCC_FAILED;Open the object and retry.;
MQRC_NOT_OPEN_FOR_BROWSE;2036;07F4;RC2036;An MQGET call was issued with one of the following options: MQGMO_BROWSE_FIRST MQGMO_BROWSE_NEXT MQGMO_BROWSE_MSG_UNDER_CURSOR MQGMO_MSG_UNDER_CURSOR but the queue had not been opened for browse.;MQCC_FAILED;Specify MQOO_BROWSE when the queue is opened.;
MQRC_NOT_OPEN_FOR_INPUT;2037;07F5;RC2037;An MQGET call was issued to retrieve a message from a queue, but the queue had not been opened for input.;MQCC_FAILED;Specify one of the following when the queue is opened: MQOO_INPUT_SHARED MQOO_INPUT_EXCLUSIVE MQOO_INPUT_AS_Q_DEF;
MQRC_NOT_OPEN_FOR_INQUIRE;2038;07F6;RC2038;An MQINQ call was issued to inquire object attributes, but the object had not been opened for inquire.;MQCC_FAILED;Specify MQOO_INQUIRE when the object is opened.;
MQRC_NOT_OPEN_FOR_OUTPUT;2039;07F7;RC2039;An MQPUT call was issued to put a message on a queue, but the queue had not been opened for output.;MQCC_FAILED;Specify MQOO_OUTPUT when the queue is opened.;
MQRC_NOT_OPEN_FOR_PASS_ALL;2093;082D;RC2093;An MQPUT call was issued with the MQPMO_PASS_ALL_CONTEXT option specified in the PutMsgOpts parameter, but the queue had not been opened with the MQOO_PASS_ALL_CONTEXT option.;MQCC_FAILED;Specify MQOO_PASS_ALL_CONTEXT (or another option that implies it) when the queue is opened.;
MQRC_NOT_OPEN_FOR_PASS_IDENT;2094;082E;RC2094;An MQPUT call was issued with the MQPMO_PASS_IDENTITY_CONTEXT option specified in the PutMsgOpts parameter, but the queue had not been opened with the MQOO_PASS_IDENTITY_CONTEXT option.;MQCC_FAILED;Specify MQOO_PASS_IDENTITY_CONTEXT (or another option that implies it) when the queue is opened.;
MQRC_NOT_OPEN_FOR_SET;2040;07F8;RC2040;An MQSET call was issued to set queue attributes, but the queue had not been opened for set.;MQCC_FAILED;Specify MQOO_SET when the object is opened.;
MQRC_NOT_OPEN_FOR_SET_ALL;2095;082F;RC2095;An MQPUT call was issued with the MQPMO_SET_ALL_CONTEXT option specified in the PutMsgOpts parameter, but the queue had not been opened with the MQOO_SET_ALL_CONTEXT option.;MQCC_FAILED;Specify MQOO_SET_ALL_CONTEXT when the queue is opened.;
MQRC_NOT_OPEN_FOR_SET_IDENT;2096;0830;RC2096;An MQPUT call was issued with the MQPMO_SET_IDENTITY_CONTEXT option specified in the PutMsgOpts parameter, but the queue had not been opened with the MQOO_SET_IDENTITY_CONTEXT option.;MQCC_FAILED;Specify MQOO_SET_IDENTITY_CONTEXT (or another option that implies it) when the queue is opened.;
MQRC_NO_BUFFER;6110;17DE;RC6110;No buffer is available. For an ImqCache object, one cannot be allocated, denoting an internal inconsistency in the object state that should not occur.;This reason code occurs in the WebSphere® MQ C++ environment.;MQCC_FAILED;;
MQRC_NO_CALLBACKS_ACTIVE;2446;098E;RC2446;An MQCTL call was made with an Operation of MQOP_START_WAIT and has returned because there are no currently defined callbacks which are not suspended.;MQCC_FAILED;Ensure that there is at least one registered, resumed consumer function.;
MQRC_NO_CONNECTION_REFERENCE;6109;17DD;RC6109;The connection reference is null. A connection to an ImqQueueManager object is required.;This reason code occurs in the WebSphere® MQ C++ environment.;MQCC_FAILED;;
MQRC_NO_DATA_AVAILABLE;2379;094B;RC2379;This reason should be returned by the MQZ_ENUMERATE_AUTHORITY_DATA installable service component when there is no more authority data to return to the invoker of the service component. On z/OS®, this reason code does not occur.;MQCC_FAILED;None.;
MQRC_NO_DESTINATIONS_AVAILABLE;2270;08DE;RC2270;An MQPUT or MQPUT1 call was issued to put a message on a cluster queue, but at the time of the call there were no longer any instances of the queue in the cluster. The message therefore could not be sent.;This situation can occur when MQOO_BIND_NOT_FIXED is specified on the MQOPEN call that opens the queue, or MQPUT1 is used to put the message.;This reason code occurs in the following environments: AIX®, HP-UX, z/OS®, i5/OS®, Solaris, Windows, plus WebSphere® MQ clients connected to these systems.;MQCC_FAILED;Check the queue definition and queue status to determine why all instances of the queue were removed from the cluster. Correct the problem and rerun the application.;
MQRC_NO_EXTERNAL_PARTICIPANTS;2121;0849;RC2121;An MQBEGIN call was issued to start a unit of work coordinated by the queue manager, but no participating resource managers have been registered with the queue manager. As a result, only changes to MQ resources can be coordinated by the queue manager in the unit of work.;This reason code occurs in the following environments: AIX®, HP-UX, i5/OS®, Solaris, Windows.;MQCC_WARNING;If the application does not require non-MQ resources to participate in the unit of work, this reason code can be ignored or the MQBEGIN call removed. Otherwise consult your system programmer to determine why the required resource managers have not been registered with the queue manager; the queue manager's configuration file may be in error.;
MQRC_NO_MSG_AVAILABLE;2033;07F1;RC2033;An MQGET call was issued, but there is no message on the queue satisfying the selection criteria specified in MQMD (the MsgId and CorrelId fields), and in MQGMO (the Options and MatchOptions fields). Either the MQGMO_WAIT option was not specified, or the time interval specified by the WaitInterval field in MQGMO has expired. This reason is also returned for an MQGET call for browse, when the end of the queue has been reached.;This reason code can also be returned by the mqGetBag and mqExecute calls. mqGetBag is similar to MQGET. For the mqExecute call, the completion code can be either MQCC_WARNING or MQCC_FAILED: If the completion code is MQCC_WARNING, some response messages were received during the specified wait interval, but not all. The response bag contains system-generated nested bags for the messages that were received. If the completion code is MQCC_FAILED, no response messages were received during the specified wait interval.;MQCC_WARNING or MQCC_FAILED;If this is an expected condition, no corrective action is required.;If this is an unexpected condition, check that: The message was put on the queue successfully. The unit of work (if any) used for the MQPUT or MQPUT1 call was committed successfully. The options controlling the selection criteria are specified correctly. All of the following can affect the eligibility of a message for return on the MQGET call: MQGMO_LOGICAL_ORDER MQGMO_ALL_MSGS_AVAILABLE MQGMO_ALL_SEGMENTS_AVAILABLE MQGMO_COMPLETE_MSG MQMO_MATCH_MSG_ID MQMO_MATCH_CORREL_ID MQMO_MATCH_GROUP_ID MQMO_MATCH_MSG_SEQ_NUMBER MQMO_MATCH_OFFSET Value of MsgId field in MQMD Value of CorrelId field in MQMD Consider waiting longer for the message.;
MQRC_NO_MSG_LOCKED;2209;08A1;RC2209;An MQGET call was issued with the MQGMO_UNLOCK option, but no message was currently locked.;MQCC_WARNING;Check that a message was locked by an earlier MQGET call with the MQGMO_LOCK option for the same handle, and that no intervening call has caused the message to become unlocked.;
MQRC_NO_MSG_UNDER_CURSOR;2034;07F2;RC2034;An MQGET call was issued with either the MQGMO_MSG_UNDER_CURSOR or the MQGMO_BROWSE_MSG_UNDER_CURSOR option. However, the browse cursor is not positioned at a retrievable message. This is caused by one of the following: The cursor is positioned logically before the first message (as it is before the first MQGET call with a browse option has been successfully performed). The message the browse cursor was positioned on has been locked or removed from the queue (probably by some other application) since the browse operation was performed. The message the browse cursor was positioned on has expired.;MQCC_FAILED;Check the application logic. This may be an expected reason if the application design allows multiple servers to compete for messages after browsing. Consider also using the MQGMO_LOCK option with the preceding browse MQGET call.;
MQRC_NO_RECORD_AVAILABLE;2359;0937;RC2359;An MQXCLWLN call was issued from a cluster workload exit to obtain the address of the next record in the chain, but the current record is the last record in the chain.;MQCC_FAILED;None.;
MQRC_NO_RETAINED_MSG;2437;0985;RC2437;An MQSUBRQ call was made to a topic to request that any retained publications for this topic are sent to the subscriber. However there are no retained publications currently stored for this topic.;MQCC_FAILED;Ensure that publishers to the topic are marking their publication to be retained and that publications are being made to this topic.;
MQRC_NO_SUBSCRIPTION;2428;097C;RC2428;An MQSUB call using option MQSO_RESUME was made specifying a full subscription name that does not match any existing subscription.;MQCC_FAILED;Ensure that the subscription exists and that the full subscription name is correctly specified in your application. The full subscription name is built from the ConnTag field specified at connection time in the MQCNO structure and the SubName field specified at MQSUB time in the MQSD structure.;
MQRC_NO_SUBS_MATCHED;2550;09F6;RC2550;An MQPUT or MQPUT1 call was successful but no subscriptions matched the topic.;MQCC_WARNING;No response is required, unless this reason code was not expected by the application that put the message.;
MQRC_NULL_POINTER;6108;17DC;RC6108;A null pointer has been supplied where a nonnull pointer is either required or implied.;This reason code occurs in the WebSphere® MQ C++ environment.;MQCC_FAILED;;
